User|Tweet
Time4Depression|Things are finally looking up! Just kidding, you’re still totally fucked.
Time4Depression|Failure is only effort away.
Time4Depression|"New Year's Resolutions
1) give up
2) give in
3) give me a hug oh god i need a hug"
Time4Depression|I hope you're enjoying yourself, because the rest of the year is all down hill from here.
Time4Depression|Well, I didn't die in my sleep, so I guess I have to live through 2015.
Time4Depression|Crappy New Year!
Time4Depression|"#2015Predictions 
1) despair
2) failure
3) desperation
4) anguish
5) disappointment
6) regret
7) dismay
8) dread
9) grief
10) 1-9"
Time4Depression|"#2014Regrets 
Not being in a coma all year."
Time4Depression|"|￣￣￣￣￣￣ ￣￣ ￣￣￣|  
|    Big plans tonight?        |
|   Yeah, I didn't think so.  | 
|＿＿＿＿＿＿＿＿ ＿ ＿＿| 
(\__/) || 
(•ㅅ•) || 
/ 　 づ"
Time4Depression|I know things seem awful and hopeless, but this is actually as good as it will ever get.
Time4Depression|Happiness is only forever away.
Time4Depression|What if buying lots of shit doesn't fill the emotional void in my soul?
Time4Depression|crying just for the calorie expenditure
Time4Depression|Thinking I might start smoking. http://t.co/Teo1BwMJkC
Time4Depression|"Damn it, Facebook, I already had to endure this year once, don't make me relive it in the ""year in review."""
Time4Depression|hoping to sleep through most of the rest of my life
Time4Depression|Spoiler Alert: Things don't work out.
Time4Depression|Dating Advice: Keep your expectations low.
Time4Depression|Just kidding, you're not good at anything.
Time4Depression|The moment you find something you're good at, someone else is doing it better.
Time4Depression|Your youth is over and it will never ever be back.
Time4Depression|Fortunately, happiness was never an option anyway.
Time4Depression|At this point, a zombie apocalypse would be a welcome change of pace.
Time4Depression|It's Christmas...what the hell are you doing on Twitter? Oh yeah, being all alone in the world.
Time4Depression|Merry Christmas! Not really, but if you say that to people they will leave you alone.
Time4Depression|"━━━━━┒ 
┓┏┓┏┓┃ Merry Christmas!
┛┗┛┗┛┃＼○／ 
┓┏┓┏┓┃   / 
┛┗┛┗┛┃ノ) 
┓┏┓┏┓┃  
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┃┃┃┃┃┃ 
┻┻┻┻┻┻"
Time4Depression|If you think being alone for Christmas is depressing, just imagine having to spend it with your family.
Time4Depression|The holidays are all about (avoiding) friends and family.
Time4Depression|When the Christmas crowds start to get to you, just remember that someday you will be dead and totally forgotten about.
Time4Depression|I'm trapped in an endless loop of misery and regret -- also known as life.
Time4Depression|When you get down about your problems, just remember that life is an accident &amp; the universe doesn't care about any of us. Goodnight!
Time4Depression|Romeo and Juliet was a perfect romance. They both died at the end.
Time4Depression|Horoscope: failure
Time4Depression|honestly what's the point
Time4Depression|Make every moment count. Or don't. Honestly, it doesn't matter. Nothing does. #SundayFunday
Time4Depression|I try to think of myself as not alone, but totally and completely alone with absolutely no chance of ever changing it.
Time4Depression|"Dating Tips
1) you will die alone"
Time4Depression|"|￣￣￣￣￣￣ ￣￣ ￣￣￣|  
|    Big plans tonight?        |
|   Yeah, I didn't think so.  | 
|＿＿＿＿＿＿＿＿ ＿ ＿＿| 
(\__/) || 
(•ㅅ•) || 
/ 　 づ"
Time4Depression|It will get worse before it never gets better.
Time4Depression|you're fat
Time4Depression|"Weekend Plans:
1) wallow in self-pity
2) order pizza
3) eat entire pizza
4) more self-pity
5) why was I born
6) maybe catch a movie
7) cry"
Time4Depression|Dating Advice: I'm fine settling for some one that's just glad I'm not dead.
Time4Depression|The best part of waking up is going back to bed.
Time4Depression|Spoiler Alert: They got your text. They're choosing not to return it.
Time4Depression|There's depressed and then there's wearing-sweatpants-in-public depressed.
Time4Depression|My phone is about to die. Lucky bastard.
Time4Depression|Not that anyone would ever invite me to something.
Time4Depression|Really looking forward to avoiding some great Christmas parties this year.
Time4Depression|*gets fatter*
Time4Depression|Sext: Let's die alone together.
Time4Depression|"To Do List
1) cry"
Time4Depression|When the going gets tough, curl up in the fetal position and wait to die.
Time4Depression|Horoscope: It only gets worse.
Time4Depression|Tomorrow is a new day...filled with all the same misery and disappointment.
Time4Depression|I could disappear at any moment and nobody would care. Me included. #blessed
Time4Depression|"━━━━━┒ 
┓┏┓┏┓┃ Have a great week!
┛┗┛┗┛┃＼○／ 
┓┏┓┏┓┃   / 
┛┗┛┗┛┃ノ) 
┓┏┓┏┓┃  
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┃┃┃┃┃┃ 
┻┻┻┻┻┻"
Time4Depression|The holidays are all about friends and family and how best to avoid friends and family.
Time4Depression|Printing out pictures of myself crying and sending them out as Christmas cards.
Time4Depression|Life Hack: They got your texts. They chose not to return them.
Time4Depression|They found Waldo. He's dead.
Time4Depression|Never stop reaching for your dreams. Or do. Honestly, it doesn't matter. Nothing does. #TGIF
Time4Depression|Let's die alone together.
Time4Depression|Life’s what you make of it: A complete and utter failure.
Time4Depression|At this point, I'm happy to be rejected just so someone feels something about me at all.
Time4Depression|Remember when life had meaning? Yeah, me neither. #throwbackthursday
Time4Depression|Even you try to avoid yourself.
Time4Depression|Happy people are just sad people that are too dumb to know any better.
Time4Depression|Only a few more shopping days until I have to be all alone on Christmas.
Time4Depression|Life is pointless, so you might as well waste it doing what you love: Being totally and completely alone in the world.
Time4Depression|"/😌/  DEATH
   /
  | \

  \😌/  COMES
    \
     | \

   😌
   / \\
  | \   FOR EVERYONE"
Time4Depression|"Roses are red.
Violets are blue.
We will all be dead someday."
Time4Depression|Why try? Just skip the effort and move straight to the failure.
Time4Depression|Start the week off right: filled with crippling self-doubt.
Time4Depression|I'm too hard on myself and I really hate myself for that.
Time4Depression|If it wasn't for pity, nobody would feel anything about me at all. #SundayFunday
Time4Depression|I wonder what I'll be watching on TV when I die alone.
Time4Depression|No plans tonight? Oh well, I guess you'll just have to die alone.
Time4Depression|At this point, things would have to get better to be awful.
Time4Depression|Love is all around you, but you're still alone.
Time4Depression|This is all there is. Well, this and a shitload of disappointment.
Time4Depression|You want a depressing thought? You have nothing better to do than read this right now. How's that for depressing?
Time4Depression|Good mourning!
Time4Depression|Life is just the opening act for death.
Time4Depression|"Wake up
Go back to bed
Eat 
Take a nap
Sit in dark room
Eat
Nap
Start day
More nap
Eat more
Turn on TV
Stare at wall
Go to bed
Repeat"
Time4Depression|"Christmas is coming. :)

So is credit card debt. :("
Time4Depression|With each day, you write the story of your life. It's a pretty shitty book.
Time4Depression|Why are old people always in such bad moods? Don't they know they get to die soon?
Time4Depression|Never give up on your stupid dreams.
Time4Depression|You could try eating your feelings, but that shit is gonna be bitter.
Time4Depression|Fortunately, your time is worth so little that it's actually impossible to waste it.
Time4Depression|You're not getting older, you're getting closer to being dead.
Time4Depression|Today is the first day of the rest of your miserable life.
Time4Depression|"━━━━━┒ 
┓┏┓┏┓┃ It's almost Monday!
┛┗┛┗┛┃＼○／ 
┓┏┓┏┓┃   / 
┛┗┛┗┛┃ノ) 
┓┏┓┏┓┃  
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┃┃┃┃┃┃ 
┻┻┻┻┻┻"
Time4Depression|Drugs won't solve your problems, but it's not like you have anything better to do.
Time4Depression|"Roses are red.
Violets are blue.
Everyone you know will be dead someday.
Just like you!"
Time4Depression|Just go back to bed. The world has nothing to offer you today.
Time4Depression|There are people that skipped Thanksgiving with their families, so they could wait in line to be there first to buy crap nobody needs.
Time4Depression|Time to step onto the scale! http://t.co/yTRgCj28Uk
Time4Depression|Here we are, surrounded by all the people we hate: family. #HappyThanksgiving
Time4Depression|You're fat. Happy Thanksgiving!
Time4Depression|Just to be clear, you have nothing to be thankful for.
Time4Depression|Crappy Thanksgiving!
Time4Depression|Fun Prank: The futility of existence.
Time4Depression|"Things To Be Thankful For
1. NOTHING
2. NOTHING
3. NOTHING
4. NOTHING
5. NOTHING
6. NOTHING
7. pizza
8. NOTHING
9. NOTHING"
Time4Depression|Crying is the only exercise I get on a daily basis.
Time4Depression|"You
 
are

wasting
 
your

life

reading

this."
Time4Depression|If at first you don’t succeed, quit. You will never succeed at anything.
Time4Depression|It's a crazy, unpredictable world, but at least you can always depend on failure.
Time4Depression|I wonder what I'll be watching on TV when I die alone.
Time4Depression|Just kidding...you don't have any friends.
Time4Depression|In every group of friends, there's one person that the others talk shit about behind their back. If you don't know who that is, it's you.
Time4Depression|"You work a miserable job that allows you to live a miserable life.
Happy Monday!"
Time4Depression|Spoiler Alert: It never gets better.
Time4Depression|It's sad to have to go back to work tomorrow, but it's not like you did anything with your time off.
Time4Depression|No need to charge your phone, nobody's going to call.
Time4Depression|Workout, eat right, die anyway. Thank god.
Time4Depression|It's Friday night. Time to be alone.
Time4Depression|I try to stay positive at the end of the day and remind myself that I might die in my sleep.
Time4Depression|"┏(°.°)┛♪ IF YOU'RE
♪┗(°.°)┓ HAPPY AND
┗(°.°)┛♪ YOU KNOW IT
♪┏(°.°)┓ SHUT THE FUCK UP"
Time4Depression|"It will end badly.
It will start badly too.
The middle won't be so great either.
Come to think of it, it all pretty much sucks."
Time4Depression|"。☆ 。☆。☆ 
★。＼｜／。★
       LIFE IS 
   POINTLESS
★。／｜＼。★ 
。☆ 。☆。☆"
Time4Depression|Just thinking about anxiety gives me anxiety.
Time4Depression|It's only going to get worse.
Time4Depression|Be grateful you’re all alone. You can cry all night without embarrassing yourself.
Time4Depression|No matter how tough things get, just know that they'll continue to get worse &amp; worse until you either give up or die. And you're fat.
Time4Depression|Life stinks. #NationalToiletDay
Time4Depression|Come to think of it, nighttime is a pretty good time for giving up too.
Time4Depression|Actually, any time is a great time to give up!
Time4Depression|Mornings are a great time to give up.
Time4Depression|"Charles Manson is getting married.

You're still very very single."
Time4Depression|"I don't have plans. I never have plans. :(

RT @Applebees: Do you have dinner plans tonight?

Wing it with us! http://t.co/8MGGsotTEG”"
Time4Depression|I barely got out of bed. Each moment is pure tedium. RT @Wendys: What's your tiny achievement today? Tell us, and we might make it epic.
Time4Depression|I'd say good morning, but we both know it isn't.
Time4Depression|Almost time to go to bed, so you can get up and start the work week. The only question is: why?
Time4Depression|It's bad and it's getting worse. But enough about your dating history.
Time4Depression|When life knocks you down, stay down. Why endure more punishment?
Time4Depression|Life Hack: everything dies
Time4Depression|First comes love, then comes marriage, then comes crushing debt, then your kids abandon you in a nursing home and you die alone.
Time4Depression|Sadurday Mourning
Time4Depression|Almost time to lay sleeplessly in bed while I go over everything I've ever done wrong in my life.
Time4Depression|Life is pointless. Have a great weekend!
Time4Depression|I'm sure that whatever you did to mess up your life can be fixed. Or maybe it can't and you fucked everything up forever.
Time4Depression|It's never too early or too late to give up.
Time4Depression|Life is what you make of it: A series of disappointments that culminate in death.
Time4Depression|Why waste energy trying when you can just quit and take a nap?
Time4Depression|.@eHarmony Why doesn't anyone love me?
Time4Depression|2,000 babies are born in prison each year. They're all doing better than you are.
Time4Depression|Shut off your computer and go live your life...alone...because nobody loves you.
Time4Depression|Never stop reaching for your dreams. Or do. Honestly, it doesn't matter. Nothing does. #Blessed
Time4Depression|If you don't get the humor in these tweets, you probably shouldn't be reading them. If you do get it, your problems are much more serious.
Time4Depression|Your friends aren't avoiding you, they just aren't your friends.
Time4Depression|Eventually, things will change. Probably for the worse, but at least it'll be something different.
Time4Depression|"W
H 
Y

T
R 
Y
?"
Time4Depression|Happy Monday! http://t.co/Fsu4fnz9Sn
Time4Depression|You're not getting older, you're getting closer to being dead.
Time4Depression|Honestly, what's the point?
Time4Depression|I only get up in the morning so I can immediately take a nap.
Time4Depression|Go ahead and eat that entire carton of ice cream. It didn't make you feel better before, but I bet this time will be different.
Time4Depression|"You ∧_∧  
 ／(   ˘ω˘ )
 ＼--●--●--)ヽwill
      )　,　( ／ 
die(~~▼~~)   
       ＞  ) 丿
      (_／ヽ) alone."
Time4Depression|It's Friday night and you're all alone, but hey, you're always alone.
Time4Depression|"Weekend To Do List:
1. wallow in self pity
2. sit in corner &amp; cry
3. be fat
4. continue to fail
5. disappoint father
6. learn to play guitar"
Time4Depression|You were doomed from birth. #throwbackthursday
Time4Depression|In each group of friends, there’s one person that everyone makes fun of. That person is you. Just kidding, you don’t have any friends.
Time4Depression|I don't need to go to sleep but I really want to stop crying.
Time4Depression|Spoiler Alert: Everyone you know, have met and will ever meet, will be dead some day.
Time4Depression|As bad and hopeless as things may seem, just know that they will get so much worse. Just really awful. Also, you're fat.
Time4Depression|When the going gets tough, give up. Success is an impossibility.
Time4Depression|You might not wake up tomorrow. Good night!!
Time4Depression|Life Hack: We will all be dead someday.
Time4Depression|Don’t worry about spelling or grammar in your tweets, no one will ever read them anyway.
Time4Depression|Whomever wins the elections tonight, you're fucked.
Time4Depression|"Live each day to the fullest!
Or don't.
Honestly, it just doesn't matter.
Nothing does.
Have a great night!"
Time4Depression|There's someone out there for everyone...else.
Time4Depression|Start the week off right...go back to bed and sleep through it.
Time4Depression|When life knocks you down, stay down. Why endure more punishment?
Time4Depression|"Keys to Success:
1.) Admit that success is completely unattainable and just accept the mediocrity of your life.
2.) See above."
Time4Depression|Wait...so, I have to live through an extra hour of this shit tomorrow?
Time4Depression|I try to stay positive at the end of the day and remind myself that I might die in my sleep.
Time4Depression|Want to feel successful? Lower your expectations.
Time4Depression|You're not going to bed, you're giving up.
Time4Depression|Your friends would have asked you to hang out tonight, but they don't actually exist.
Time4Depression|Crappy Halloween!
Time4Depression|Life's too short. Thank god.
Time4Depression|You could die at any moment and be totally forgotten about within weeks. Happy Halloween!
Time4Depression|Never give up on your stupid dreams.
Time4Depression|Taking a nap, but hoping for a coma.
Time4Depression|Don't worry, disappointment and regret are always just around the corner!
Time4Depression|"""Table for one, please."""
Time4Depression|Remember how great life used to be? Me neither.
Time4Depression|While people starve around the world, the average American eats 1,000 extra calories a day. We're overeating people to death.
Time4Depression|Just go back to bed. Today has nothing to offer you.
Time4Depression|POLL: Nobody loves you.
Time4Depression|You're fat. #NationalChocolateDay
Time4Depression|There's nothing you can do that someone else can't do better. Not that you're good at anything anyway.
Time4Depression|"Good News: You don't have Ebola.

Bad News: You don't have Ebola."
Time4Depression|"Top Ten Things to Look Forward To
1) nothing
2) nada
3) zip
4) zero
5) zilch
6) goose egg
7) squat
8) nil
9) 0
10) the new Star Wars movie"
Time4Depression|What's at the end of the rainbow? Disappointment.
Time4Depression|"There's light at the end of the tunnel. :)

It's a train. :("
Time4Depression|No matter what you do, or how hard you try, you will fail. #HappyMonday
Time4Depression|You know what's depressing? The fact that you can get diseases from having sex. Luckily, you'll never have to worry about that.
Time4Depression|You can workout, eat right and get plastic surgery, but the only thing that will actually keep you from getting older is DEATH.
Time4Depression|25% of people die in their sleep. Goodnight!
Time4Depression|Sadurday
Time4Depression|Saturdays are a great time to roll back over and sleep until someone misses you enough to come look for you. So, forever.
Time4Depression|It's Friday night and you're home alone, but hey, you're always alone.
Time4Depression|Even misery doesn't love your company.
Time4Depression|You will die poor and alone. Please RT.
Time4Depression|You already know you're going to fail, so why stress out?
Time4Depression|They aren't birthdays, they’re countdowns to your eventual death.
Time4Depression|"Sure,
scrolling
all
the
way
through
this
is
a
colossal
waste 
of
time,
but
it's
not
like
you
have
anything
better
to
do."
Time4Depression|An estimated 100 billion people have lived on Earth. They all died.
Time4Depression|Life is a constant battle...that death always wins.
Time4Depression|"☆。★。☆。★ 
。☆ 。☆。☆。
★。＼｜／。★    
          ass
       cancer
★。／｜＼。★   
。☆ 。☆ 。☆。   
☆。 ★。 ☆  ★"
Time4Depression|Tomorrow is a new day. It'll be shitty. Probably worse than today. But...wait, what was I saying?
Time4Depression|Even in the absolute best case scenario, life still ends with death.
Time4Depression|People will fail you, but ice cream will never let you down.
Time4Depression|I sure hope reincarnation isn't real. I can't do this shit again.
Time4Depression|Just keep spending. I'm sure you're only a few high priced expenditures away from happiness.
Time4Depression|Age ain't nothin' but a number...that indicates your proximity to death.
Time4Depression|"Things to Look Forward To:
1. NOTHING
2. NOTHING
3. NOTHING
4. NOTHING
5. NOTHING
6. NOTHING
7. NOTHING
8. NOTHING
9. NOTHING
10. see 1-9"
Time4Depression|"Good News: You have a job.

Bad News: You have to go to it tomorrow."
Time4Depression|God isn't real. When you die, you simply disappear forever. #SundayFunday
Time4Depression|Someday, you will be so old that you'll be unable to stop pissing and shitting yourself and the only way to stop it will be dying.
Time4Depression|Whenever you're feeling fat, ugly or unsuccessful, just remember that one day you'll be dead.
Time4Depression|You could die at any moment and be totally forgotten about within weeks. Have a great weekend!
Time4Depression|I could make plans tonight, but I'm just going to die someday, so why bother?
Time4Depression|I hope you got plenty of sleep, because you have absolutely nothing planned for tonight.
Time4Depression|"Roses are dead.
Violets are few.
The person you love,
Never thinks of you."
Time4Depression|Can I just call in sick to life?
Time4Depression|Your youth is over and it is never, ever coming back.
Time4Depression|"☆。★。☆。★ 
。☆ 。☆。☆。
★。＼｜／。★    
        Ebola  
★。／｜＼。★   
。☆ 。☆ 。☆。   
☆。 ★。 ☆  ★"
Time4Depression|At this point, catching Ebola just sounds like a nice change of pace.
Time4Depression|I could try, or I could just take a nap instead.
Time4Depression|Never give up no matter how stupid your goals are!
Time4Depression|Who needs friends when you can just be painfully lonely all the time?
Time4Depression|Well, you've totally wasted today, but I guess that's good practice for wasting your entire week/month/year/life.
Time4Depression|I'm not going to bed...I'm giving up.
Time4Depression|You could be out doing anything right now, but instead you're reading this.
Time4Depression|You and everyone you know will be dead someday. Also, you're fat.
Time4Depression|"weekend  -  ˈwēkˌend/  -  noun 

1. The period from Friday evening through Sunday evening when you're so totally and completely alone."
Time4Depression|"Friday Night Check List
1.) crippling loneliness
2.) existential dread
3.) sense of impending doom
4.) gut wrenching regret
5.) Netflix"
Time4Depression|Not having friends makes it a lot easier to avoid hanging out with them.
Time4Depression|Live in the now...because, trust me, the future will only be worse.
Time4Depression|"Everything will be okay.

Oh, wait...I thought you were someone else. Yeah, you're totally fucked."
Time4Depression|Things have always been this bad. You probably just weren't paying attention before. #throwbackthursday
Time4Depression|Have a nice day! You won't, but pretending is as close as you'll ever get.
Time4Depression|One miserable day down, thousands more to go...
Time4Depression|Ignore your problems. You'll never fix them anyway, so why even deal with them?
Time4Depression|You'll fail no matter what, so your lack of effort is justified.
Time4Depression|Maybe life's supposed to be miserable and pointless. If so, great job!
Time4Depression|I always make sure to get plenty of sleep. It helps me avoid life.
Time4Depression|At least I can always depend on disappointment.
Time4Depression|Better luck next life.
Time4Depression|Success and happiness are all a part of your journey to death.
Time4Depression|If at first you don't succeed, maybe it's not too late to go to law school or something.
Time4Depression|Look on the bright side. There isn't one.
Time4Depression|Monday’s are hard, but at least you only have to get up &amp; go to work every Monday for decades, until you finally get to die poor &amp; alone.
Time4Depression|No matter how tough things get, just know that they'll continue to get worse &amp; worse until you either give up or die. And you're fat.
Time4Depression|"1. Workout
2. Eat right
3. Die anyway
4. Be reincarnated
5. Suffer through life again
6. Die
7. More reincarnation
8. The misery never ends!"
Time4Depression|You could be out with your friends right now...if you had any.
Time4Depression|Spoiler Alert: We all die.
Time4Depression|"&lt;😏__👉 You're fat.
    \
      \
   _/  \_"
Time4Depression|http://t.co/gn4iWFhK4z
Time4Depression|It's Friday and you know what that means! Nothing. Life is meaningless.
Time4Depression|Remember when life had meaning? Yeah, me neither. #throwbackthursday
Time4Depression|"Roses are red.
Violets are blue.
We are all going to die someday."
Time4Depression|Work hard and make your own luck. Or just take a nap and ignore all your problems.
Time4Depression|With each passing moment, your inevitable death draws closer. Have a great day!
Time4Depression|Get used to disappointment…there's plenty more on the way.
Time4Depression|Is it self-loathing or just good judgement?
Time4Depression|Just turn your alarm off and sleep through tomorrow. Trust me, nothing good could come of being awake for it.
Time4Depression|"1.) Birth
2.) Watch some TV or something
3.) Death"
Time4Depression|Effort just takes too much effort.
Time4Depression|Life is so miserable that we require a drug just to get out of bed and live it. #NationalCoffeeDay
Time4Depression|Just have to get through this week, then years &amp; years of misery before you get to die...then be reincarnated &amp; do it all over again.
Time4Depression|"Goodbye weekend!

Hello inevitable failure &amp; disappointment of a whole new week!"
Time4Depression|"🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
🐓
You're wasting your life reading this."
Time4Depression|Missed church again. That makes every week in a row.
Time4Depression|Fortunately, you have no plans tonight, so you don't have to make up an excuse to get out of them.
Time4Depression|Have a nice day! You won't, but pretending is as close as you'll ever get.
Time4Depression|"━━━━━┒ 
┓┏┓┏┓┃ TGIF 
┛┗┛┗┛┃＼○／ 
┓┏┓┏┓┃   / 
┛┗┛┗┛┃ノ) 
┓┏┓┏┓┃  
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┛┗┛┗┛┃  
┓┏┓┏┓┃ 
┃┃┃┃┃┃ 
┻┻┻┻┻┻"
Time4Depression|Anything planned for the weekend? You know, other than the stark and unavoidable reminder of how pointless your life has become. #TGIF
Time4Depression|Know how awful your life is? There are countless people that would trade places in a second. That's how shitty life is in general.
Time4Depression|"________
|YOU'RE |
|＿＿＿＿|
(\__/) ||
(•ㅅ•) ||
/ 　 づ
________
|    FAT    |
|＿＿＿＿|
(\__/) ||
(•ㅅ•) ||
/ 　 づ"
Time4Depression|Keep your 'happiness' to yourself. Some of us just aren't into that sort of thing.
Time4Depression|Everything happens for a reason: God hates you and wants you to fail.
Time4Depression|You don't feel alone. You are alone.
Time4Depression|There's no reason to be sad about failing. I mean, it's not like there was ever a chance you wouldn't.
Time4Depression|Never stop striving to achieve whatever stupid goals you have!
Time4Depression|They love you not.
Time4Depression|In life, failure isn't an option. It's an inevitability. And you're fat.
Time4Depression|Why do they call it 'feelings' when the only thing you feel is nothing?
Time4Depression|Unfortunately, you have the rest of your life in front of you.
Time4Depression|Go ahead and sleep through tomorrow. You'll only miss out on more disappointment.
Time4Depression|According to scientists, depression affects total losers the hardest.
Time4Depression|You could be out with your friend right now, but instead you're at home reading this. Just kidding, you have no friends.
Time4Depression|"1. Try
2. Fail
3. Repeat until death"
Time4Depression|Well, I guess I didn't die in my sleep last night. :(
Time4Depression|Big plans tonight? Yeah, I didn't think so.
Time4Depression|I'm sure that whatever you did to mess up your life can be fixed. Or maybe it can't and you fucked everything up forever. #TGIF
Time4Depression|Have a nice weekend. You won't, but there's no reason we can't pretend.
Time4Depression|Never give up on your dreams...no matter how stupid and unattainable they clearly are.
Time4Depression|No matter how tough things get, just know that they'll continue to get worse &amp; worse until you either give up or die. And you're fat.
Time4Depression|"You ∧_∧  
 ／(   ˘ω˘ )
 ＼--●--●--)ヽwill
      )　,　( ／ 
die(~~▼~~)   
       ＞  ) 丿
      (_／ヽ) alone."
Time4Depression|"1. Workout
2. Eat right
3. Die anyway
4. Be reincarnated
5. Suffer through life again
6. Die
7. More reincarnation
8. The misery never ends!"
Time4Depression|"Bad News: Life is meaningless.

Good News: Life is meaningless."
Time4Depression|They didn't forget your name, they just didn't care to learn it in the first place.
Time4Depression|Tomorrow (n.) an extension or continuation of existence. Typically characterized by unfulfillment and disappointment. See also: 'today.'
Time4Depression|"Keys to Success:
1. Lower expectations.
2. Be someone else.
3. lie/cheat/steal
4. Maybe you didn't lower expectations enough the 1st time."
Time4Depression|Trivia Question: Why bother?
Time4Depression|Tomorrow is a new day. A painfully awful and miserable new day.
Time4Depression|Who needs friends when you can just be painfully lonely all the time?
Time4Depression|Drink so you can forget that you can't afford to drink until you forget.
Time4Depression|At least I can always depend on disappointment.
Time4Depression|"Excerpt From Your Upcoming Weekend:

- watch TV alone
- watch a movie alone
- cry alone
- ""table for one.""
- eat entire pizza (alone)"
Time4Depression|Trust me, they are not laughing with you.
Time4Depression|☆゜・。。・゜☆   WHY TRY?   ☆  ゜・。。・゜☆
Time4Depression|The majority of U.S. adults are single, so you're not alone. You're totally alone in every other way though.
Time4Depression|hopeless -- hope less -- less hope
Time4Depression|🎶If you're happy and you know it, shut the fuck up🎶
Time4Depression|It will get worse. Just kidding...it's so incredibly awful already that it's actually impossible for it to get worse.
Time4Depression|Please recommend us to your friends. Oh wait, you have no friends.
Time4Depression|People that exercise a lot realize it's going to force them to live longer, right?
Time4Depression|Good things come to those who wait: death!
Time4Depression|I know it may seem like things are getting worse, but they're not… They've just always been this bad.
Time4Depression|Your youth is gone and it is never ever returning.
Time4Depression|On the plus side, your life is so devoid of happiness that something as stupid as an iWatch would actually make it better.
Time4Depression|Tweeting that should be depressing enough. RT “@Christoaster99: Can I get a depressing birthday tweet?”
Time4Depression|Rest up tonight, you have a long week of toiling in futility to look forward to.
Time4Depression|Each new week is a chance to reinvent yourself and fail in a whole new way!
Time4Depression|It's sad to have to go back to work tomorrow, but it's not like you did anything with your time off.
Time4Depression|Turn that frown upside down. You'll still be unhappy, but hopefully people will stop asking what's wrong.
Time4Depression|Success is just a matter of talent and will. You have neither.
Time4Depression|I know the constant disappointment of life is frustrating, but that's all there is, so just shut up and endure. #TGIF
Time4Depression|I'd say goodnight, but we both know it isn't.
Time4Depression|"Bad News: An asteroid will come perilously close to the Earth on Sunday.

Worse News: It's going to miss."
Time4Depression|You work a job you hate just to allow yourself to buy things you don't need.
Time4Depression|Never give up on your dreams. You'll never achieve them, but you may as well stay busy.
Time4Depression|Life is just the wasted time between birth and death. #HappyBirthdayBeyonce
Time4Depression|A $475 million dollar apartment is being built in Monaco. Meanwhile, your card was rejected when you tried to buy a $3 latte.
Time4Depression|People don't care enough to even make fun of you.
Time4Depression|Well, I guess I didn't die in my sleep last night.  *sigh*
Time4Depression|You know that little voice in your head that's always telling you you're not good enough? It's right. Also, you're probably schizophrenic.
Time4Depression|The holiday weekend is over...just like that brief opportunity you had for achieving some semblance of happiness. Also, you're fat.
Time4Depression|You have no friends and you are your own worst enemy. In summation: you are completely fucked.
Time4Depression|"TOMORROW'S SCHEDULE
8:00-12:00 misery, regret &amp; grief
12:00-1:00 lunch
1:00-5:00 total emotional collapse
5:00-11:00 why?"
Time4Depression|If you die alone with your cat, it won't hesitate to eat you.
Time4Depression|God is nothing but an abstract idea meant to distract you from the meaninglessness of life. Have a great Sunday!
Time4Depression|There are losers and there are failures. You're both.
Time4Depression|Goodnight. Or, as they say on the East Coast, go fuck yourself.
Time4Depression|"a·lone  --  əˈlōn  --  adjective &amp; adverb

1. Having no one else present.

2. How you spend your weekends."
Time4Depression|Life may be a pit of misery and despair, but -- well, actually, that sums things up pretty well.
Time4Depression|I'm sure there are plenty of reason to be hopeful about your life. The fact that you're reading this right now, however, is not one of them.
Time4Depression|Life is lies. Nothing has meaning. Language creates false realities. You will die and never know anything real. #hellokittyisnotacat
Time4Depression|It could always be worse. And it will be.
Time4Depression|Nothing matters. Except the fact that life is completely meaningless. And no one loves you.
Time4Depression|Would you even know what to do with success? Besides fucking it up?
Time4Depression|Your friends have great families and successful careers. You are good at the Internet.
Time4Depression|It's never too early to give up. You're going to fail (and die) anyways. And you're fat.
Time4Depression|Your parents only love the abstract idea of you.
Time4Depression|"WEATHER FORECAST

Gloomy with a (high) chance of failure"
Time4Depression|Everything is meaningless. #VMAs
Time4Depression|"""What you call love was invented by guys like me to sell nylons."" - Don Draper"
Time4Depression|Turns out, all my self-hate was just good judgement.
Time4Depression|It's not just that you're alone on a Saturday night, it's how alone you are.
Time4Depression|Why are old people so grumpy? Don't they realize they get to die soon?
Time4Depression|Waking up alone today is just the beginning of the friendless despair that is the weekend.
Time4Depression|I know you feel empty inside, but trust me, there's plenty of fat in there.
Time4Depression|The crying only stops through the mouthfuls of pizza you eat to escape your loneliness.
