User|Tweet
alexfjterranova|God Bless the firefighters working on the Woolsey Fire. This started about 2pm yesterday and it’s still spreading.… https://t.co/mF3NGs1dqA
alexfjterranova|Prayers up to everyone in Thousands Oaks
alexfjterranova|@Rapsac38 @GeoffLRamsey I can’t wait to buy and play it!!!
alexfjterranova|@dresslikesierra How was I not! Got you 😄
alexfjterranova|@dresslikesierra @Starburst @sierrafurtado Next time we see each other.. I gotcha 😎
alexfjterranova|My only question for @Starburst is when are they gonna make unwrapped regular size Starburst’s? The mini’s is where it’s at
alexfjterranova|@angies_diary 😳 I remember now from the documentary. Abruptly changed the talk about the NBA Finals to OJ
alexfjterranova|Killing my diet and workouts lately! But then @Starburst had to send @sierrafurtado an awesome care package to the house 😂
alexfjterranova|@angies_diary Lol I actually don’t know. Why does it remind you of that? 😂
alexfjterranova|The Knicks have me and the rest of the fans excited after tonight!!! #LetsGo #NYK
alexfjterranova|How about those @nyknicks
alexfjterranova|@garielle_roseS Definitely caught my eye and a push of encouragement to do it! So thank you for that 😊❤️
alexfjterranova|Don’t tweet certain things for attention. It won’t validate you
alexfjterranova|@11SMALLS11 Have fun and go Rockies!
alexfjterranova|@11SMALLS11 Rockies! Haven’t been able to predict their series but they’re coming in hot today 🔥
alexfjterranova|I tweet a lot about sports lately... I LOVE IT
alexfjterranova|"NLDS Game3 Prediction:

MIL @ COL
*Only series I haven’t predicted right
*Don’t let me down Rocktober 
Rockies 5-2… https://t.co/BYnfbq6jUt"
alexfjterranova|"ALDS Game 2 Predictions:

CLE @ HOU
Astros 5-4

NYY @ BOS
*I hate that I’m saying this 
Yankees 6-1"
alexfjterranova|McGregor Day!!!! 🇮🇪
alexfjterranova|@angies_diary Anybody but the Yankees
alexfjterranova|@MichaelNorco @Rockies @FS1 Smh when he said that. And how Freeland should get bonus points for CY Young? 😂
alexfjterranova|@angies_diary Ah just love the MLB Postseason. It’s all for fun 😊
alexfjterranova|"NLDS Game 2 Predictions:

COL @ MIL
Rockies 5-2

ATL @ LAD
Dodgers 5-0"
alexfjterranova|"ALDS Game 1 Predictions:

CLE @ HOU
Astros 4-1

NYY @ BOS
Red Sox 6-5"
alexfjterranova|@MichaelNorco @Rockies Rockies coming back with 3 wins in a row.
alexfjterranova|"MLB Division Series Predictions 

NLDS:
•Rockies vs. Brewers:
COL Wins Series 3-1
•Braves vs. Dodgers: LA
LA Wins S… https://t.co/t3d3DxnFD3"
alexfjterranova|It worked for Thor in the movies too https://t.co/ienvaonhtn
alexfjterranova|@SportsCenter @MichaelNorco do I go to the game tomorrow? 🤔
alexfjterranova|Love it https://t.co/SxqgyPiPbL
alexfjterranova|@angies_diary @Mets One for everywhere I go 😂
alexfjterranova|@angies_diary @Mets Thank you also for wishing that on me ❤️
alexfjterranova|@angies_diary @Mets Would be so awesome 😂🙌🏼
alexfjterranova|Vegan protein 🤭
alexfjterranova|Kawhi Leonard’s laugh is a mood 😂
alexfjterranova|Alexa... play Birthday by Katy Perry 🎉 lol happy birthday gorgeous. We’re gonna have an amazing day @sierrafurtado… https://t.co/It1qbb86bs
alexfjterranova|David Wright became my favorite player in 2004. I’ve reenacted the bare hand catch hundreds of times. Stuck my tong… https://t.co/rqcAGLeuAw
alexfjterranova|Being a Mets fan my whole life there has been a lot of ups and downs. Yesterday was one of the toughest days being… https://t.co/Kju8bl8OQE
alexfjterranova|@bautistadiannek @sierrafurtado ❤️
alexfjterranova|Let’s go!!!! @michaelb4jordan would save DC 🔥🔥🔥 https://t.co/7uSTx4dtW5
alexfjterranova|@dresslikesierra ❤️❤️❤️❤️❤️
alexfjterranova|God you are good to me
alexfjterranova|NYC FOOD MUK-BANG IN CENTRAL PARK!!! (relationship pet peeves, exposing ... https://t.co/sFRFcPjfrd via @YouTube
alexfjterranova|@Rapsac38 @MichaelNorco No salt or lime. Just gets in the way
alexfjterranova|@MichaelNorco @Rapsac38 I’ll believe it when I see it!
alexfjterranova|Social media use to be cool because everyone was excited about staying connected or finding new people to socialize… https://t.co/mTl9LDGTAJ
alexfjterranova|@Rapsac38 @MichaelNorco Water water water or sprite lol
alexfjterranova|@Rapsac38 @MichaelNorco 🤮
alexfjterranova|@aledav03 @sierrafurtado And thank you for saying hello. You and your Mom are so sweet!
alexfjterranova|@angies_diary What’s up!
alexfjterranova|Usually don’t like responding but idc... if you buy into this you got the wrong guy and that’s something you gotta… https://t.co/53mbbVKMGU
alexfjterranova|Back to back vlogs on my channel? 😏https://t.co/RoPxtvVE4g
alexfjterranova|@dresslikesierra Thank you ❤️
alexfjterranova|@angies_diary I deserve this haha
alexfjterranova|"New Vlog! My channel today 😎
https://t.co/QBwbZzsOJH"
alexfjterranova|My favorite player David Wright is making his comeback! On his way to the Mets triple A team the Las Vegas 51’s. It… https://t.co/VGfOml6jAa
alexfjterranova|@JdeGrom19 better win the NL CY Young. Absolutely filthy on the mound 🐐
alexfjterranova|Today is my parents 30th anniversary. There were good days and there were bad days. But the most important thing th… https://t.co/ZAiGDdKSB0
alexfjterranova|Leaving NYC and heading back to LA today. 25th birthday week/weekend with the family was amazing. NY you have my heart
alexfjterranova|@jackiessays I mean I’ve been on my own for 2 years now so idk what it is 😂
alexfjterranova|Idk what it is about turning 25 but I officially feel like an adult 😳
alexfjterranova|New York I love you
alexfjterranova|@Rockies today is @MichaelNorco birthday. Devoted and loving fan of y’all and Dinger. He is one of my best friends… https://t.co/6gy5tgGcSL
alexfjterranova|@MichaelNorco happy birthday bro ❤️ https://t.co/nJYtvn90VM
alexfjterranova|Whenever @sierrafurtado see’s my tweets towards her https://t.co/bGGbLRtaBF
alexfjterranova|@sierrafurtado We’re* about to watch
alexfjterranova|@MichaelNorco @Rockies Technically your bday is tomorrow so this upcoming series would be a bday sweep
alexfjterranova|@angies_diary 💕😊💕
alexfjterranova|@ChipotleTweets So Gabe you wanna hook it up with the bowl or nah? -Alex
alexfjterranova|About to get it with my brother @PhillipShirdan 🥊🎥
alexfjterranova|Why do I always crave @ChipotleTweets? #givemeaburritobowl
alexfjterranova|🤣🤣🤣 https://t.co/Tcb5zAaUxI
alexfjterranova|Really enjoying getting up at 5:30. Been productive and motivated 👊🏼
alexfjterranova|Dead at 80 @sierrafurtado haha
alexfjterranova|Have an amazing day Twitter fam 😎
alexfjterranova|One of the most difficult thing about love is letting go
alexfjterranova|Home sweet home 🇺🇸
alexfjterranova|Being a Mets fan can suck... lol https://t.co/j6YWSTfk4z
alexfjterranova|So proud babe @sierrafurtado 💕💕 https://t.co/76PcwWwaNx
alexfjterranova|@11SMALLS11 @Rockies @MAXHellsKitchen I can smell the Rockie dogs 😩
alexfjterranova|@MichaelNorco bring Tulo back and I foresee another Rocktober https://t.co/dyJUE8ZfB5
alexfjterranova|@Rapsac38 My f you’s were mean too.. I’m sorry 😂
alexfjterranova|@Rapsac38 Lmao 😂😂😂
alexfjterranova|Love never fails
alexfjterranova|Be the light to someone’s darkness
alexfjterranova|No matter how annoying someone’s situation is, hate is never the answer
alexfjterranova|@Di_Alfaro @sierrafurtado Lol next one is good
alexfjterranova|@MichaelNorco @Rapsac38 I appreciate this bachelor gif
alexfjterranova|@Rapsac38  https://t.co/TJQs6neuHG
alexfjterranova|I love all kinds of people but especially those who talk about their dogs or cats all the time. That’s the type of… https://t.co/CXVa2a57Kr
alexfjterranova|Role* I don’t like typo’s
alexfjterranova|Moral of my story, whatever you struggle with remember your worth and how amazing this life can be when you know fe… https://t.co/Y9HCER0EpE
alexfjterranova|They’ll eventually go away. Sometimes as a model you let the pressure of having a perfect image get the best of you… https://t.co/bSKBb6HJFz
alexfjterranova|doing cardio a song called, Tremble by Mosaic came on. A lyric in the song says “Jesus, Jesus, you make the darknes… https://t.co/7BE6uduO6X
alexfjterranova|Today I woke up sad because my skin has been breaking out. I’ve been trying to treat it with a different medicine (… https://t.co/hW3wQr8BKB
alexfjterranova|@angies_diary You look beautiful! Great look 😄
alexfjterranova|I’m an awful texter 😂 I’m sorry bro! https://t.co/MPNhKoiFba
alexfjterranova|Y’all having a good day? I hope so! 😄
alexfjterranova|I have a wild farmers tan line right now... but I don’t want to lay out and burn more 😂
alexfjterranova|Let’s have a good day fam
alexfjterranova|When you know God’s love, life opens up.
alexfjterranova|The greatest thing in the world is God’s love
alexfjterranova|Flat tire on the way to church for the 2nd time... I wonder what God is trying to tell me 😂
alexfjterranova|@Rapsac38 Wish the Knicks would do something so I don’t have to watch other teams 😂
alexfjterranova|@Rapsac38 It’ll be interesting to see what Philly, New Orleans, Utah, Minnesota, and Denver will do this summer. All have potential
alexfjterranova|@Rapsac38 Next year I hope we see Houston vs. Boston 🙌🏼
alexfjterranova|@Rapsac38 @espn waiting for an offer 👀
alexfjterranova|Lol 🤷🏻‍♂️ https://t.co/qMp4cIAi3Z
alexfjterranova|Wow... hats off to Washington #StanleyCup
alexfjterranova|I love Vegas
alexfjterranova|LA let’s have a good day
alexfjterranova|Anyways wherever you are, cherish the day especially if your roots are planted there. You never know where life will take you.
alexfjterranova|The thing about coming from a small town vibe and moving to a huge city like LA is you never want to lose the roots… https://t.co/AnffUWjkLF
alexfjterranova|I miss my fam and friends in CO
alexfjterranova|@perlaaguilar_ Exactly why you should do life the best way you think you can do it
alexfjterranova|@clairebxy ❤️
alexfjterranova|@Makaelyn2015 😊❤️
alexfjterranova|@alealbujar It’s always one or the other haha
alexfjterranova|@grandesconte 💯 real talk
alexfjterranova|@JasonHeatley Lol miss you too Jay. Where are you shooting these days?
alexfjterranova|But you know what they say... IT’S LIFE lol
alexfjterranova|People either like me or they don’t
alexfjterranova|@dresslikesierra Aw thank you. Love too too! I would say there will be one up by Friday or Saturday 😎
alexfjterranova|@angies_diary Lol I would say I was 3 before but after today I’m a 4 😂 still got ways to go
alexfjterranova|This white boy finally got some sun today 😎
alexfjterranova|My prediction for the NBA Finals. The Warriors will run past the Cavs and shut them down in 4.
alexfjterranova|@MichaelNorco  https://t.co/7v0tD1RVo6
alexfjterranova|@MichaelNorco Jordan is still the best player to ever live
alexfjterranova|@angies_diary You’re always the sweetest ❤️
alexfjterranova|How about them Golden Knights!!! Happy for you Las Vegas... I’ll be seeing you soon 😎
alexfjterranova|😂 https://t.co/EStZsV5xqZ
alexfjterranova|@MichaelNorco Lol that’s what I said bro 😂
alexfjterranova|@MichaelNorco @Rapsac38 Lol I was team Yanny at first to be fair
alexfjterranova|Lol but truly I hear both when I really listen
alexfjterranova|I went to bed last night hearing Yanny, this morning I hear Laurel... oh life
alexfjterranova|@damifrmo I like to ignore those people. Education is incredibly important. I think the better answer is there are… https://t.co/upqFYdT2it
alexfjterranova|HUGE MISTAKE ON MY PART... correction: MANY*** https://t.co/05ZzVNaK9E
alexfjterranova|"Dear @Mets, 

Winning is fun. 

From,
A “Concerned” Fan 

P.S being healthy is key"
alexfjterranova|Happy Saturday! Hope y’all are doing amazing. Nothing can bring you down unless you let it ✌🏼❤️
alexfjterranova|Last thing, it’s okay to value your life and the things you’re doing but if you think so highly of yourself then yo… https://t.co/8cFxhknbRx
alexfjterranova|The moral of all my recent tweets. I am learning myself. Some will understand what I’m saying, others will continue… https://t.co/hgbeEScrUQ
alexfjterranova|Regardless of the situation you’re in compared to someone else, you need to realize the position you’re in is most… https://t.co/CnoWVxw42P
alexfjterranova|If you’re fast enough to put someone down on their flaws before admitting to yours, your opinion isn’t really one to trust.
alexfjterranova|When we live life out of hate, it gets us absolutely no where.
alexfjterranova|I think the best way to put gossip/negativity/hate is if you feel the need to say something about someone in a disg… https://t.co/SSzifeg6Zm
alexfjterranova|Funny thing about haters; the moment you call them out for putting someone down, they’ll usually respond with an ex… https://t.co/cb2rpFwvjc
alexfjterranova|"Sierra at parties... “where is the food?”

... one of the few reasons I love her 😂 @sierra_furtado"
alexfjterranova|Go see it... I’m blown away. Amazing
alexfjterranova|AVENGERS INFINITY WAR... WOW
alexfjterranova|@dresslikesierra 💕💕💕
alexfjterranova|"@angies_diary Hey I love you too! 
Stay amazing 😎"
alexfjterranova|My heart is with you Toronto
alexfjterranova|Last thing. The more I shut my mouth and listened by taking other perspectives into consideration, is the more my s… https://t.co/q6EZAg8XHj
alexfjterranova|We all want to be fortunate but hate or putting others down is never the answer. Be a blessing to someone’s life today
alexfjterranova|A lot of people get famous barely doing anything and a ton of people hate it. I believe what comes around goes arou… https://t.co/IVqeMQWh3u
alexfjterranova|@StephPalmierixo You made my day 😊❤️ thank you!
alexfjterranova|Lol this made me laugh and put a big smile on my face. Happy Wednesday! https://t.co/Z2G0Djd3Ww
alexfjterranova|Anyways Twitter fam... hope y’all are doing amazing. It’s been awhile since I tweet a lot but I wish you all a great day ✌🏼❤️
alexfjterranova|@grilledhemmings ❤️ you’re amazing. Thank you for the encouragement and kindness
alexfjterranova|@angies_diary ❤️ you @angies_diary
alexfjterranova|On another high note... I get to sleep on this flight 🙌🏼 and I’ll be able to go to bed at a reasonable time tonight 😂
alexfjterranova|Just gotta say it’s a blessing to do what I get to do. I know sometimes it can come off like I’m not happy or I’m s… https://t.co/HufzxBmSh2
alexfjterranova|Indio🚘Burbank✈️Vegas✈️LAX✈️JFK... the past 48 hrs has been unreal
alexfjterranova|Took a step back from modeling. The truth; I almost quit... but with a lot of lessons I’ve learned, sh*t I’m making… https://t.co/uu20mbBX4F
alexfjterranova|Let’s Go Mets!!!! #LGM
alexfjterranova|Finally got me some but wireless headphones in the gym is a game changer 🙌🏼
alexfjterranova|@Rapsac38 @AriA1exander Hahahaha bro I just saw this 😂
alexfjterranova|@cdibartoloo After this season I probably should 😳
alexfjterranova|Read it and you’re amazing ❤️❤️❤️ https://t.co/KKOFCiwwMB
alexfjterranova|@11SMALLS11 That’s going to be amazing. Downtown is always insane. The atmosphere is incredible
alexfjterranova|@11SMALLS11 Yes I’m so stoked for this season 😊
alexfjterranova|Love this time of year 😊
alexfjterranova|A video on my channel is coming out Sunday too. Alright... goodnight ❤️
alexfjterranova|Twitter... sup. It’s late but I edited a vlog. Coming sometime tomorrow or this weekend. Thought I would let ya know ✌🏼
alexfjterranova|A place I hate more than the doctors... the vet
alexfjterranova|@MichaelNorco 😴
alexfjterranova|Smiling and laughing a ton working on this skydiving video 😂
alexfjterranova|Agreed https://t.co/DdiqMNOPWb
alexfjterranova|The sport of boxing... such an art. Beautiful and yet painful at the same time
alexfjterranova|@angies_diary Looked easy but was a difficult export, computer bug, computer meltdown, saving the computer, and lon… https://t.co/GN3SUETanQ
alexfjterranova|Pray for this computer lol
alexfjterranova|@angies_diary I hope not... I might have to start from the beginning though 😩
alexfjterranova|Having the worst luck with computers these days
alexfjterranova|@angies_diary That’s how I felt trying export this video yesterday 😩
alexfjterranova|Ok for real the vlog is going up today 😂
alexfjterranova|What up twitter fam. It’s been a minute. Who is down for a new vlog today? 😎
alexfjterranova|I wanna wish someone a very happy birthday. Although I’m a day late @angies_diary has meant the world to me for her… https://t.co/9pR751HXM8
alexfjterranova|@angies_diary What!!!! How did I not know!!!
alexfjterranova|@ShakurStevenson Been watching you since the 2016 Olympics. You can doing anything champ. Only the beginning for you 🙌🏼
alexfjterranova|@sierra_furtado 🇨🇦🥈🇨🇦🥈🇨🇦
alexfjterranova|@sierra_furtado 🇺🇸🇺🇸🇺🇸
alexfjterranova|@sierra_furtado are you mad lol https://t.co/dG9LyD6Pi4
alexfjterranova|I really need some coffee this morning ☕️
alexfjterranova|FIGHT FOR YOUR WORTH (I’m With You Ep. 6) https://t.co/qwnXPmEoKJ via @YouTube
alexfjterranova|Yo! My video is coming out tomorrow. Everything is all good but sometimes things come up! Promise this one is worth the wait 😉
alexfjterranova|Grateful for @PhillipShirdan. Amazing video we did together coming out today on my channel
alexfjterranova|@MichaelNorco 🤫
alexfjterranova|LIFE is not about proving others wrong. It’s about making people see a different perspective
alexfjterranova|@Rapsac38 And low key we know we actually really do want them
alexfjterranova|Saying no to little girls selling Girl Scout Cookies is honestly hard to do. I’m even on a diet so I wouldn’t even… https://t.co/lxmRYT76YH
alexfjterranova|I’m with you 100% of the way. The only thing about your character people should talk about is how caring and loving… https://t.co/u76IQCUBIG
alexfjterranova|Something I’ve personally learned a little over a year and half of doing YouTube with Sierra is we don’t need viewe… https://t.co/vo9Gw84Ets
alexfjterranova|“I’m With You” https://t.co/3yKDF0qp30
alexfjterranova|@angies_diary No tea. I’m changing the name of my series. Been watching and reading a lot of inspirational speeches… https://t.co/heze8bigvg
alexfjterranova|“I’m With You” 🤔
alexfjterranova|@MichaelNorco @Jennyfaaa303 @EmNHendricks 😂😂😂 I thought the same until I saw his defeated face
alexfjterranova|😂😂😂 https://t.co/57kv94AZqV
alexfjterranova|Anyone see Kevin Hart rejected trying to touch the Lombardi trophy 😂
alexfjterranova|Happy Super Bowl Sunday! I have the Eagles! Who do you have? #FlyEaglesFly
alexfjterranova|I have a video on my channel going up in 5 😎
alexfjterranova|@MYLIFEASSAVAGE Have an amazing day also 😊
alexfjterranova|@dresslikesierra Love you too
alexfjterranova|Vlog going up today! And our Q&amp;A vlog either tomorrow or Monday! 😎
alexfjterranova|Just watched 12 Strong and man... no matter how divided our country is, I’m always grateful for the brave men and women in our military 🇺🇸
alexfjterranova|Late night workouts... they cleanse my soul 🙌🏼
alexfjterranova|@MandaMarquez Oh man 😂 your bday parties were always lit though!
alexfjterranova|Do you ever look back on some old IG photos, tweets, or even Facebook statuses and ask yourself, “why the heck would I post that?” 😂
alexfjterranova|@JohannaSze2 Got you 😊
alexfjterranova|Tweet me questions that you would like me and Sierra to answer for our vlog!
alexfjterranova|@angies_diary You’re the best as always ❤️
alexfjterranova|@secretscameronx Love you too and got you 😎
alexfjterranova|A LETTER TO MYSELF (Me Too) https://t.co/4IhHe9qHMR
alexfjterranova|But I’m gonna rest lol that’s two nights in a row I’m going to bed after 3 😩 night or good morning wherever you are 😂
alexfjterranova|With that being said... I have a video I’m posting tomorrow 🙌🏼
alexfjterranova|Man the things I had to go through tonight to get my video exported really tested me. Everything I had to learn ton… https://t.co/JkfsST2tUF
alexfjterranova|Going to Target without Sierra... it doesn’t feel right 🤔
alexfjterranova|The older I get... the more I realize I prefer to stay in 😂
alexfjterranova|Anyways hope you all had a happy Monday and a great start to your week. And if you didn’t, there’s always tomorrow!… https://t.co/bSe7YHND6A
alexfjterranova|Also there is always a bit of truth in every joke. With that being said every joke is meant to be funny. We’ve all… https://t.co/UpdOfnYfmI
alexfjterranova|Key tip... including for myself. Don’t pick certain words out of people’s mouths until you 100% understand what the… https://t.co/Bx1xM2k1n1
alexfjterranova|@MichaelNorco @MLB Yes ❤️ San Fran?
alexfjterranova|Prayers for this man’s family. Depression is no joke. You never know what someone is going through. This is why I’m… https://t.co/824nr3atLv
alexfjterranova|@Ilonastol Love it ❤️
alexfjterranova|I have future plans after this series to do more fun videos but also uplifting with positive vibes. But for now, th… https://t.co/uxFMc5NhPH
alexfjterranova|"People will say, “Alex your videos are too serious for YouTube. This isn’t the YouTube way...”  

To be honest I do… https://t.co/C8PBGeDQxn"
alexfjterranova|WHAT ANXIETY FEELS LIKE (Me Too) https://t.co/kusCNCJ0Aa via @YouTube
alexfjterranova|😂😂😂 https://t.co/sWQ0mGkMWX
alexfjterranova|What an end to the Vikings and Saints game... wow
alexfjterranova|@fabbianaprogar @KFCBarstool *sigh* it can be tough being a Mets fan...
alexfjterranova|Can’t respond to them all but took a glance at some messages people have sent me since I started my YouTube... man… https://t.co/Hsk0jr0cXt
alexfjterranova|Even though the game has started. I got Bama tonight. Who do you have?
alexfjterranova|@ShannonSharpe really respect your thoughts on Cam Newton and the concussion protocol. People don’t realize that ev… https://t.co/IAyOJAM2Nh
alexfjterranova|Love when it rains in LA 🌧
alexfjterranova|MY DEPRESSION STORY (Me Too) https://t.co/hhqKJnB0sS via @YouTube
alexfjterranova|@11SMALLS11 lol most likely that was him 😊
alexfjterranova|@enjiyyan Thank you brother
alexfjterranova|@Vasia_0902 ☺️
alexfjterranova|@MYLIFEASSAVAGE Love you too
alexfjterranova|@angies_diary ❤️
alexfjterranova|I won’t put a video out if I’m not feeling 100% right with it. Filmed part 2... but wasn’t what I think it needs to… https://t.co/JMvlwPitPD
alexfjterranova|@_emileexo Thank you so much for the kind words and support! I’m past how I use to feel, but it is a battle every s… https://t.co/zFFxBoDY7b
alexfjterranova|@kayseywharff ❤️
alexfjterranova|"Spread the awareness:
FIGHTING DEPRESSION https://t.co/UeAfDGl87N via @YouTube"
alexfjterranova|Just because you put in the work doesn’t mean you should forget to credit those who helped you get where you are. S… https://t.co/tJqpAgc7KY
alexfjterranova|Happy Friday! Crazy how December flies by and we’re 3 days away from Christmas! Be kind, love others, remember to g… https://t.co/ytVirVCQMS
alexfjterranova|Country*
alexfjterranova|Amazing time spent in AZ with Sierra’s family. Highly recommend seeing the back county in Arizona. So beautiful 🏜
alexfjterranova|AZ✈️DEN
alexfjterranova|@Rapsac38  https://t.co/GtgJlRK0GQ
alexfjterranova|@MichaelNorco  https://t.co/fGYLlyK7Gm
alexfjterranova|Kocham Cię ❤️ (I promise I knew it but I definitely looked it up to spell it 😂) https://t.co/3HfQuIfHs8
alexfjterranova|100% would love to. My dream and one of my goals in life is to take my mom back to Poland because she hasn’t been b… https://t.co/6xw9MxZGil
alexfjterranova|Respect. I want him to be my friend too https://t.co/1d5toaw0RD
alexfjterranova|@HeLikeThatTito I really need to 😂
alexfjterranova|@angies_diary I will 😂
alexfjterranova|My bad to anyone I don’t get back to right away. I gotta figure it out and stop reading messages and thinking I responded
alexfjterranova|I am seriously... the worst at texting back...
alexfjterranova|Slept awful last night. Stood up late being paranoid we would be evacuated. These fires are no joke... God Bless al… https://t.co/rlpeOplwA8
alexfjterranova|@_emileexo Awesome! You guys got this. Be you and have fun 😊
alexfjterranova|Such a good feeling when you save a joke or a caption for a long time and you finally get to use it 😂
alexfjterranova|@MichaelNorco @EmNHendricks She’s smart! Take advantage of getting that Santa gift. They’re always the best and most expensive 😂
alexfjterranova|@MYLIFEASTTIERRA Thank you 😊 hope you had a great day as well. Have a great weekend!
alexfjterranova|Lol I already love you guys https://t.co/6UlCwujjd3
alexfjterranova|For me, vlogmas year 2 starts today 😳 where did the time go though? 2018 is 31 days away...
alexfjterranova|Haven’t posted anything on social media for a week. I feel cleansed and ready to get back on that posting game 👊🏼
alexfjterranova|@angies_diary Hehe not yet 😈 a great prank comes with time and it being unexpected... so maybe in a few weeks, or i… https://t.co/XiHVjoFBlP
alexfjterranova|Happy Thanksgiving! God Bless!
alexfjterranova|But I still love you @sierra_furtado 💕
alexfjterranova|You declared war 🤯🤬😂 https://t.co/JLtNChyayX
alexfjterranova|@angies_diary I would say 10 lol
alexfjterranova|Go watch please 😊 https://t.co/3dBmpWH6dL
alexfjterranova|@StephPalmierixo I think you might be one of the nicest human beings for tweeting this! Thank you Steph 😊💕
alexfjterranova|@abelynsalazar_ you are the sweetest! So happy to have met you ❤️
alexfjterranova|Have a happy Friday 👊🏼 be kind to others. Forgive others. Love others. Let’s be GREAT together
alexfjterranova|Also... since I’m feeling some inspiration... the love of money is non existent. There is nothing wrong with having… https://t.co/m1JuoFCCJa
alexfjterranova|As simple as this, love always wins. Doesn’t matter what the topic is, you can’t beat love.
alexfjterranova|Imagine a world where we weren’t so fast to point out what’s wrong but to figure out how to make it better out of love...
alexfjterranova|New Vlog! Go Watch 😊 https://t.co/UcEOPcEiKp
alexfjterranova|Lol dude next to Bron doesn’t realize who he is sitting next to 😂 bro he a goat https://t.co/oR7ZHTvd0b
alexfjterranova|@metsies4life ❤️
alexfjterranova|Happy Sunday! Love others, eat good, and let go of the week before and prepare for the week ahead! 😎
alexfjterranova|Couldn’t agree more https://t.co/QLtgKmXEdy
alexfjterranova|Looking and feeling confident this holiday season because of @HMUSA #HM #ad https://t.co/YnLezqHeKK https://t.co/ObOmkPHO3u
alexfjterranova|@SerioslyJared @sierra_furtado Didn’t bother us at all! So happy to meet you 😊
alexfjterranova|This conference has been amazing. Haven’t felt like this before 🙌🏼
alexfjterranova|@veronicaamarss Just spending some personal time with him 😊 but before he leaves we’ll make sure he gives the vlog a hello
alexfjterranova|Anyone else iPhone acting whack about the I’s through texting and IG?
alexfjterranova|LA Dodgers... you were fun to watch and cheer for this postseason. But 2018... Let’s Go Mets!
alexfjterranova|Can’t be mad for the city of Houston. Tip your caps and dope proposal by Carlos Correa 😎 #WorldSeries
alexfjterranova|Game 7 baby! #WorldSeries
alexfjterranova|Love you NYC. Thank you NYPD. Prayers as always
alexfjterranova|Put up Halloween decorations, making my chili, and watching the World Series... ah I love fall
alexfjterranova|Finally gonna get a haircut. Enough of the shaggy and out of control flow lol
alexfjterranova|No not really https://t.co/XjhQbYv5MY
alexfjterranova|What can I say? 🤷🏻‍♂️ I love Jesus 🙌🏼 blesses me by giving me dreams to have a vision
alexfjterranova|@Mets LOVE THIS!!!
alexfjterranova|On a positive note, a great thing about coming back from paradise is having coffee at home ☕️😊
alexfjterranova|Back in LA 🙌🏼
alexfjterranova|CHA✈️LAX
alexfjterranova|The Dominican has been one of my favorite places I’ve visited so far. Loved it! 🇩🇴
alexfjterranova|DR🇩🇴✈️CHA🇺🇸
alexfjterranova|@Hanna_Saji ❤️😊 thank you for making my day off to a great start
alexfjterranova|@maddieburton19 @sierra_furtado Didn't see this yesterday but Happy Birthday! I love the photo 😊
alexfjterranova|Legend https://t.co/tBEzY0iLUv
alexfjterranova|@MichaelNorco @jazzysmooth21  https://t.co/vbLXdFJthJ
alexfjterranova|@MichaelNorco I love Michael Norco
alexfjterranova|I love the Dominican 🇩🇴
alexfjterranova|🇺🇸NC✈️PC🇩🇴
alexfjterranova|LAX✈️CLT
alexfjterranova|Want to thank my guy @DarinWilkens for standing by my side, believing in me, and helping me create a vision. Love you bro 👊🏼
alexfjterranova|"My advice: 
Don't concern yourself with things that don't concern you. If it's not your business, don't make it you… https://t.co/CVwjAhT8hf"
alexfjterranova|"""Gossip is shared by the misinformed, who often sound like fools, while creating ongoing drama."""
alexfjterranova|@Brandonwoelfel Got you @Brandonwoelfel 🐶🐶 https://t.co/UPXzTCTNo2
alexfjterranova|@Hamim2016 Life can knock you down. It'll do that. Have perseverance, something great is in the teaching. Don't forget to smile also!
alexfjterranova|Breathe*
alexfjterranova|Everyday you get to breath is a good day 😎
alexfjterranova|Wednesday is always a good day 😎
alexfjterranova|@StephPalmierixo Easy &amp; done
alexfjterranova|@Rapsac38 Lol no worries. I'm sorry for keeping you up too 😂
alexfjterranova|Love this https://t.co/cF6zcoytDC
alexfjterranova|Praying... praying for Vegas. For a city I love, I'm furious and heartbroken. I will never understand an act of evil. Spread love every day
alexfjterranova|@sierra_furtado @TWIZZLERS Really? Another fat joke? 😮
alexfjterranova|Can't wait for the postseason! Gonna be another great one
alexfjterranova|Well finally a lost cause season is over. Forever a Mets fan... but let's put 2017 in the past #2018
alexfjterranova|I go to In-N-Out tonight and I forgot how high schoolers come here on a Friday night to kick it after the football game... oh the memories
alexfjterranova|SIERRA'S BIRTHDAY BRUNCH! https://t.co/ZTbb77H3n2
alexfjterranova|FALL TARGET HAUL! HOME DECOR! https://t.co/R2oZGP3OaA
alexfjterranova|@NationOfJ How filthy is the West though?
alexfjterranova|@carmeloanthony thank you for being the greatest Knick for the past years! Cheering you on wherever you go!
alexfjterranova|OKC get a damn ring for Melo
alexfjterranova|Friday! First day of Fall! No complaining here 😎
alexfjterranova|@Dani_ella89 you've been posting so many amazing photos 😍🙌🏼 I may have to repost one if that's cool
alexfjterranova|K R E A T I O N 😋
alexfjterranova|@angies_diary @sierra_furtado Always appreciate you 😊
alexfjterranova|@angies_diary @sierra_furtado 😂
alexfjterranova|@Rockies 🐐
alexfjterranova|@nemi_perfection @AlexandSierra Wasn't our intentions. Didn't think about the situation from the other side in the… https://t.co/mHN5fAGguZ
